pk,season,season_pk
319255889,19,319
319255894,19,319
319255923,19,319
319255925,19,319
319255926,19,319
319255951,19,319
319255955,19,319
319255978,19,319
319255979,19,319
320003281,20,320
320009014,20,320
320022391,20,320
320036111,20,320
320045874,20,320
320047201,20,320
320049161,20,320
320049472,20,320
320052306,20,320
320053352,20,320
320053669,20,320
320053756,20,320
320053960,20,320
320054013,20,320
320054050,20,320
320054051,20,320
320101317,20,320
320102064,20,320
320104442,20,320
320104476,20,320
320105308,20,320
320107298,20,320
320109493,20,320
320110677,20,320
320113524,20,320
320116308,20,320
320120312,20,320
320122718,20,320
320122849,20,320
320125167,20,320
320125586,20,320
320126883,20,320
320128529,20,320
320129566,20,320
320134828,20,320
320135043,20,320
320136113,20,320
320136363,20,320
320136553,20,320
320137356,20,320
320137359,20,320
320137494,20,320
320138110,20,320
320138722,20,320
320139062,20,320
320139257,20,320
320139296,20,320
320139313,20,320
320139317,20,320
320139443,20,320
320139609,20,320
320140082,20,320
320140293,20,320
320140423,20,320
320140620,20,320
320141111,20,320
320142454,20,320
320142754,20,320
320142822,20,320
320142942,20,320
320143001,20,320
320144021,20,320
320144024,20,320
320146460,20,320
320146571,20,320
320146969,20,320
320146996,20,320
320147006,20,320
320148803,20,320
320149184,20,320
320149721,20,320
320152480,20,320
320152621,20,320
320152718,20,320
320152961,20,320
320152993,20,320
320152999,20,320
320153045,20,320
320153100,20,320
321153100,21,321
320153100,20,320
321153100,21,321
320153177,20,320
320153260,20,320
320155567,20,320
320155657,20,320
320155964,20,320
320155998,20,320
320156164,20,320
320156221,20,320
320156408,20,320
320156713,20,320
320157310,20,320
320157407,20,320
320157479,20,320
320157678,20,320
320157707,20,320
320158133,20,320
320158138,20,320
320158394,20,320
320158716,20,320
320158851,20,320
320159043,20,320
320159175,20,320
320159578,20,320
320160741,20,320
320161648,20,320
320161956,20,320
320162131,20,320
320162223,20,320
320162265,20,320
320162369,20,320
320162409,20,320
320162875,20,320
320162893,20,320
320162926,20,320
320162952,20,320
320163135,20,320
320163342,20,320
320163351,20,320
320163396,20,320
320163488,20,320
320163652,20,320
320163670,20,320
320163806,20,320
320163858,20,320
320164082,20,320
320164376,20,320
320164462,20,320
320164477,20,320
320164478,20,320
320164610,20,320
320165190,20,320
320165449,20,320
320165493,20,320
320165509,20,320
320165517,20,320
320165769,20,320
320165788,20,320
320165888,20,320
320166706,20,320
320166838,20,320
320166879,20,320
320167180,20,320
320167194,20,320
320167452,20,320
320167628,20,320
320167905,20,320
320167936,20,320
320168379,20,320
320168530,20,320
320168585,20,320
320168607,20,320
320168609,20,320
320168629,20,320
320169159,20,320
320169195,20,320
320169343,20,320
320169449,20,320
320169451,20,320
320169465,20,320
320169493,20,320
320169495,20,320
320169568,20,320
320169571,20,320
320169590,20,320
320169591,20,320
320169907,20,320
320169912,20,320
320169941,20,320
320169978,20,320
320170039,20,320
320170056,20,320
320170078,20,320
320170159,20,320
320170280,20,320
320170286,20,320
320170369,20,320
320170636,20,320
320170815,20,320
320170879,20,320
320171083,20,320
320171189,20,320
320171321,20,320
320171688,20,320
320172049,20,320
320172175,20,320
320172233,20,320
320172287,20,320
320172529,20,320
320172672,20,320
320172680,20,320
320172768,20,320
320172786,20,320
320172850,20,320
320172937,20,320
320172944,20,320
320172953,20,320
320173097,20,320
320173160,20,320
320173373,20,320
320173480,20,320
320173660,20,320
320173735,20,320
320173771,20,320
320173818,20,320
320173834,20,320
320175314,20,320
320175603,20,320
320175897,20,320
320176029,20,320
320176048,20,320
320176104,20,320
320176285,20,320
320176373,20,320
320176377,20,320
320176481,20,320
320176483,20,320
320176495,20,320
320176571,20,320
320176592,20,320
320176731,20,320
320176790,20,320
320176915,20,320
320176924,20,320
320176930,20,320
320176992,20,320
320176993,20,320
320177055,20,320
320177134,20,320
320177156,20,320
320177280,20,320
320177285,20,320
320177294,20,320
320177315,20,320
320177389,20,320
320177392,20,320
320177457,20,320
320177458,20,320
320177481,20,320
320177495,20,320
320177522,20,320
320177578,20,320
320177597,20,320
320177600,20,320
320177610,20,320
320177618,20,320
320177765,20,320
320178087,20,320
320178233,20,320
320178284,20,320
320178311,20,320
320178372,20,320
320178416,20,320
320178461,20,320
320178470,20,320
320179544,20,320
320179591,20,320
320179592,20,320
320179616,20,320
320179820,20,320
320179844,20,320
320179846,20,320
320179860,20,320
320179869,20,320
320179891,20,320
320179944,20,320
320180287,20,320
320180293,20,320
320180339,20,320
320180359,20,320
320180403,20,320
320180635,20,320
320180746,20,320
320180749,20,320
320180760,20,320
320181123,20,320
320181262,20,320
320181339,20,320
320181349,20,320
320181381,20,320
320181383,20,320
320181445,20,320
320181477,20,320
320181733,20,320
320181783,20,320
320181786,20,320
320181831,20,320
320181879,20,320
320182012,20,320
320182036,20,320
320182045,20,320
320182087,20,320
320182130,20,320
320182178,20,320
320182359,20,320
320182471,20,320
320182744,20,320
320182836,20,320
320182837,20,320
320182896,20,320
320182909,20,320
320182996,20,320
320183145,20,320
320183233,20,320
320183256,20,320
320183283,20,320
320183361,20,320
320183389,20,320
320183407,20,320
320183412,20,320
320183414,20,320
320183420,20,320
320183465,20,320
320183466,20,320
320183483,20,320
320183498,20,320
320183517,20,320
320183556,20,320
320183559,20,320
320183568,20,320
320183645,20,320
320183768,20,320
320183781,20,320
320183789,20,320
320183800,20,320
320183833,20,320
320183900,20,320
320183909,20,320
320183920,20,320
320183955,20,320
320183966,20,320
320183982,20,320
320184042,20,320
320184136,20,320
320184143,20,320
320184144,20,320
320184202,20,320
320184218,20,320
320184220,20,320
320184261,20,320
320184273,20,320
320184287,20,320
320184334,20,320
320184431,20,320
320184456,20,320
320184461,20,320
320184491,20,320
320184492,20,320
320184549,20,320
320184615,20,320
320184640,20,320
320184714,20,320
320184753,20,320
320184927,20,320
320184942,20,320
320185187,20,320
320186119,20,320
320186296,20,320
320186307,20,320
320186330,20,320
320186370,20,320
320186384,20,320
320186422,20,320
320186456,20,320
320186475,20,320
320186547,20,320
320186550,20,320
320186558,20,320
320186559,20,320
300186590,LIVE,300
320186590,20,320
320186611,20,320
320186614,20,320
320186650,20,320
320186681,20,320
320186753,20,320
320186788,20,320
320186832,20,320
320186887,20,320
320186961,20,320
320186969,20,320
320187171,20,320
320187182,20,320
320187275,20,320
320187336,20,320
320187818,20,320
320187916,20,320
320187924,20,320
320187942,20,320
320187961,20,320
320188131,20,320
320188177,20,320
320188197,20,320
320188207,20,320
320188232,20,320
320188383,20,320
320188385,20,320
320188387,20,320
320188405,20,320
320188427,20,320
320188430,20,320
320188554,20,320
320188600,20,320
320188602,20,320
320188756,20,320
320188762,20,320
320188779,20,320
320188803,20,320
320188829,20,320
320188831,20,320
320188840,20,320
320188871,20,320
320188900,20,320
320188950,20,320
320189041,20,320
320189065,20,320
320189153,20,320
320189159,20,320
320189196,20,320
320189281,20,320
320189282,20,320
320189307,20,320
320189362,20,320
320189423,20,320
320189431,20,320
320189461,20,320
320189506,20,320
320189557,20,320
320189573,20,320
320189591,20,320
320189625,20,320
320189650,20,320
320189681,20,320
320189707,20,320
320189710,20,320
320189757,20,320
320189795,20,320
320189808,20,320
320189828,20,320
320189900,20,320
320189920,20,320
320189944,20,320
320189952,20,320
320190079,20,320
320190090,20,320
320190093,20,320
320190094,20,320
320190169,20,320
320190193,20,320
320190195,20,320
320190264,20,320
320190438,20,320
320190483,20,320
320190494,20,320
320190499,20,320
320190501,20,320
320190531,20,320
320190558,20,320
320190576,20,320
320190659,20,320
320190664,20,320
320190748,20,320
320190779,20,320
320190793,20,320
320190947,20,320
320190959,20,320
320190981,20,320
320191005,20,320
320191066,20,320
320191096,20,320
320191105,20,320
320191123,20,320
320191151,20,320
320191218,20,320
320191222,20,320
320191262,20,320
320191409,20,320
320191565,20,320
320191628,20,320
320191637,20,320
320191662,20,320
320191677,20,320
320191687,20,320
320191688,20,320
320191814,20,320
320191842,20,320
320191843,20,320
320191874,20,320
320191888,20,320
320191910,20,320
320191922,20,320
320191926,20,320
320192026,20,320
320192091,20,320
320192146,20,320
320192242,20,320
320192283,20,320
320192297,20,320
320192316,20,320
320192349,20,320
320192358,20,320
320192362,20,320
320192466,20,320
320192473,20,320
320192492,20,320
320192542,20,320
320192554,20,320
320192566,20,320
320192575,20,320
320192582,20,320
320192613,20,320
320192636,20,320
320192841,20,320
320192904,20,320
320192912,20,320
320192997,20,320
320193064,20,320
320193081,20,320
320193083,20,320
320193098,20,320
320193143,20,320
320193169,20,320
320193187,20,320
320193209,20,320
320193220,20,320
320193234,20,320
320193251,20,320
320193276,20,320
320193302,20,320
320193376,20,320
320193429,20,320
320193468,20,320
320193473,20,320
320193510,20,320
320193552,20,320
320193581,20,320
320193613,20,320
320193686,20,320
320193707,20,320
320193780,20,320
320193798,20,320
320193862,20,320
320193956,20,320
320194035,20,320
320194050,20,320
320194076,20,320
320194216,20,320
320194359,20,320
320194429,20,320
320194648,20,320
320194679,20,320
320194718,20,320
320194727,20,320
320194795,20,320
320194953,20,320
320194963,20,320
320194964,20,320
320194979,20,320
320195256,20,320
320195261,20,320
320195356,20,320
320195540,20,320
320196069,20,320
320196143,20,320
320196615,20,320
320196688,20,320
320196991,20,320
320197008,20,320
320197170,20,320
320197233,20,320
320197439,20,320
320197527,20,320
320197592,20,320
320197689,20,320
320197770,20,320
320197853,20,320
320197883,20,320
320197893,20,320
320197930,20,320
320197941,20,320
320197953,20,320
320198062,20,320
320198171,20,320
320198253,20,320
320198257,20,320
320198312,20,320
320198330,20,320
320198354,20,320
320198373,20,320
320198474,20,320
320198486,20,320
320198504,20,320
320198534,20,320
320198589,20,320
320198590,20,320
320198630,20,320
320198631,20,320
320198701,20,320
320198702,20,320
320198760,20,320
320198783,20,320
320198874,20,320
320198891,20,320
320198991,20,320
320199002,20,320
320199015,20,320
320199103,20,320
320199139,20,320
320199141,20,320
320199195,20,320
320199235,20,320
320199305,20,320
320199383,20,320
320199388,20,320
320199416,20,320
320199510,20,320
320199516,20,320
320199563,20,320
320199620,20,320
320199684,20,320
320199700,20,320
320199754,20,320
320199801,20,320
320199827,20,320
320199866,20,320
320199935,20,320
320200067,20,320
320200111,20,320
320200206,20,320
320200253,20,320
320200265,20,320
320200271,20,320
320200432,20,320
320200461,20,320
320200525,20,320
320200527,20,320
320200551,20,320
320200553,20,320
320200560,20,320
320200586,20,320
320200593,20,320
320200683,20,320
320200693,20,320
320200773,20,320
320200818,20,320
320200876,20,320
320200942,20,320
320200955,20,320
320201000,20,320
320201016,20,320
320201019,20,320
320201068,20,320
320201169,20,320
320201179,20,320
320201277,20,320
320201290,20,320
320201337,20,320
320201342,20,320
320201359,20,320
320201508,20,320
320201523,20,320
320201530,20,320
320201533,20,320
320201539,20,320
320201788,20,320
320201927,20,320
320201989,20,320
320202000,20,320
320202002,20,320
320202050,20,320
320202053,20,320
320202054,20,320
320202069,20,320
320202103,20,320
320202154,20,320
320202169,20,320
320202175,20,320
320202179,20,320
320202198,20,320
320202290,20,320
320202312,20,320
320202330,20,320
320202367,20,320
320202410,20,320
320202469,20,320
320202489,20,320
320202495,20,320
320202548,20,320
320202601,20,320
320202642,20,320
320202662,20,320
320202731,20,320
320202746,20,320
320202786,20,320
320202788,20,320
320202806,20,320
320202882,20,320
320202932,20,320
320202944,20,320
320202975,20,320
320202997,20,320
320203008,20,320
320203048,20,320
320203239,20,320
320203312,20,320
320203327,20,320
320203355,20,320
320203372,20,320
320203399,20,320
320203435,20,320
320203445,20,320
320203454,20,320
320203464,20,320
320203606,20,320
320203633,20,320
320203668,20,320
320203729,20,320
320203733,20,320
320203743,20,320
320203746,20,320
320203774,20,320
320203793,20,320
320203796,20,320
320203820,20,320
320203855,20,320
320203885,20,320
320203886,20,320
320203888,20,320
320203897,20,320
320203902,20,320
320204071,20,320
320204164,20,320
320204250,20,320
320204275,20,320
320204322,20,320
320204363,20,320
320204371,20,320
320204385,20,320
320204388,20,320
320204422,20,320
320204438,20,320
320204450,20,320
320204495,20,320
320204699,20,320
320204714,20,320
320204729,20,320
320204762,20,320
320204816,20,320
320204884,20,320
320204886,20,320
320204904,20,320
320204915,20,320
320204943,20,320
320205048,20,320
320205085,20,320
320205096,20,320
320205114,20,320
320205138,20,320
320205163,20,320
320205321,20,320
320205408,20,320
320205423,20,320
320205451,20,320
320205455,20,320
320205465,20,320
320205493,20,320
320205524,20,320
320205525,20,320
320205540,20,320
320205555,20,320
320205593,20,320
320205598,20,320
320205603,20,320
320205681,20,320
320205926,20,320
320205976,20,320
320206022,20,320
320206035,20,320
320206039,20,320
320206054,20,320
320206082,20,320
320206124,20,320
320206160,20,320
320206376,20,320
320206399,20,320
320206407,20,320
320206409,20,320
320206427,20,320
320206435,20,320
320206489,20,320
320206492,20,320
320206522,20,320
320206566,20,320
320206571,20,320
320206643,20,320
320206655,20,320
320206659,20,320
320207442,20,320
320207538,20,320
320207542,20,320
320207618,20,320
320207619,20,320
320207657,20,320
320207720,20,320
320207723,20,320
320207746,20,320
320207783,20,320
320207872,20,320
320207932,20,320
320208063,20,320
320208095,20,320
320208096,20,320
320208141,20,320
320208151,20,320
320208214,20,320
320208230,20,320
320208290,20,320
320208371,20,320
320208372,20,320
320208379,20,320
320208424,20,320
320208450,20,320
320208513,20,320
320208520,20,320
320208525,20,320
320208585,20,320
320208651,20,320
321208651,21,321
320208651,20,320
321208651,21,321
320208688,20,320
320208783,20,320
320208790,20,320
320208797,20,320
320208898,20,320
320208958,20,320
320208983,20,320
320209172,20,320
320209244,20,320
320209268,20,320
320209274,20,320
320209401,20,320
320209415,20,320
320209453,20,320
320209458,20,320
320209501,20,320
320209503,20,320
320209561,20,320
320209567,20,320
320209584,20,320
320209600,20,320
320209613,20,320
320209652,20,320
320209669,20,320
320209691,20,320
320209709,20,320
320209843,20,320
320209873,20,320
320209961,20,320
320209995,20,320
320210005,20,320
320210016,20,320
320210028,20,320
320210031,20,320
320210112,20,320
320210118,20,320
320210171,20,320
320210275,20,320
320210280,20,320
320210287,20,320
320210329,20,320
320210330,20,320
320210409,20,320
320210416,20,320
320210427,20,320
320210466,20,320
320210477,20,320
320210527,20,320
320210542,20,320
320210639,20,320
320210711,20,320
320210750,20,320
320210785,20,320
320210786,20,320
320210795,20,320
320210805,20,320
320210854,20,320
320210920,20,320
320210922,20,320
320211017,20,320
