nation_pk,club_pk,name,pk
011,1116,다비트 쿠드와,320216110
022,1602,필립 줄레히너,320216186
022,1602,필립 줄레히너,320216186
014,1584,M. 고블레,320216280
014,0058,닉 질레컨스,320216348
003,0927,도리안 더링,320216359
024,0934,마이클 닐,320216362
008,0846,마르셀루 고이아누,320216373
002,0004,D. 보지치,320216441
060,"0301,1791",J. 아뇨르,320216468
003,1894,브라이언 펠레,320216482
053,0684,애런 트쉬볼라,320216485
004,0380,마리오 바르코,320216568
022,0028,다니엘 마더너,320216582
076,"0301,1791",바스투스,320216655
005,1841,I. 하우레기,320216705
008,1715,에드송,320216712
011,1116,미할 코이,320216746
061,1661,켄들 와스턴,320216811
008,0746,산드루 리마,320217021
099,1827,A. 플로레스,320217190
114,1484,J. 코랄레스,320217193
140,1573,M. 엘-무니르,320217532
040,1694,곤다 슈이치,320217649
043,"0020,0043,0206,0268,1026,1076,1614,1630,1848,1862",아제딘 두카,320217696
022,0726,스티페 부쿠르,320217787
030,1410,마이클 크로우,320217994
084,0202,다비드 지글라,320218292
001,1774,조쉬 심스,320218660
049,0894,후안 푸엔테스,320219091
008,0948,페드루 엔히키,320219258
090,0413,B. 베켈레스,320219285
005,1498,조나탄 칼레리,320219455
025,0782,스티페 페리카,320219469
005,0811,J. 고메스,320219626
022,1088,M. 파벨리치,320219640
004,0204,크리스티안 로페스,320219641
004,1290,훌리오 로드리게스,320219650
016,0392,다니엘 번,320219667
031,0928,알하지 게로,320219672
011,1373,야쿱 프라벨,320219701
029,0204,S. 크리스토포로,320219712
026,1476,요니 콘살레스,320219717
072,0269,카라바,320219740
010,0148,클라우드 곤살베스,320219780
004,0675,타나,320219808
004,1139,아구사,320219837
005,0144,M. 피사노,320219879
005,0215,디에고 멘도사,320219931
023,1669,Z. 요시포비치,320219943
007,1147,V. 파리지니,320219995
020,1715,A. 알 술탄,320220033
027,0213,모두 지아녜,320220126
052,1208,오스카르 로메로,320220334
017,1595,요나스 겜메르,320220458
007,1879,페데리코 리치,320220513
011,0714,T. 데예프스키,320220572
004,1139,모이 델가도,320220637
008,2088,아이우통,320220658
094,0267,마이클 아지라,320220700
024,"0064,0310,1234,1521,1835",마하지,320220711
008,"0070,0097,0186,0190,0371,0440,0612,0618,0695,0973,1034,1143,1362",도글라스 탕키,320220735
045,0933,Z. 크브리지치,320220742
052,1683,D. 오르티스,320220754
032,0216,R. 셀라시,320220816
011,0501,F. 야기엘로,320220912
005,1058,호르헤 코레아,320220938
035,0590,아나스 타히리,320220965
012,0928,아담 에릭손,320220982
022,1841,O. 오쿵보와,320220995
027,1974,바두 은디아예,320221000
058,"0400,1583,1652,1662,1877",N. 코믈리첸코,320221022
003,1812,요안 카르디날,320221130
001,1305,샘 링,320221234
042,1664,조던 해밀턴,320221502
042,1664,조던 해밀턴,320221502
003,0691,A. 우드리리,320221506
046,1546,팀 베이리넨,320221518
024,0064,N. 콘스탄도풀로스,320221528
006,"0222,0252,0310,0696,1730",곽해성,320221576
065,1423,자이 잉햄,320221589
005,0363,V. 카브레라,320221619
046,0314,시몬 스크랍,320221662
066,0985,W. 카르타헤나,320221664
012,1720,R. 린드크비스트,320221665
001,0816,루크 멀홀란드,320221666
006,"0465,0654",김진영,320221757
006,1697,송수영,320221760
015,2027,뤄썬원,320221856
053,0127,J. 문델레 마쿠수,320221889
028,0957,P. 골루보비치,320221893
035,0217,B. 울드-치흐,320221907
009,0578,J. 하르데벨트,320221986
005,1366,R. 아르시에로,320222018
002,1052,팀 골레이,320222087
021,1473,A. 길크리스트,320222108
015,"0050,0078,0132,1454,1843",장청린,300222118
015,"0050,0078,0132,1454,1843",장청린,320222118
072,0537,타레크 하메드,320222134
015,2027,런항,320222235
014,"1495,2069",노르딘 야커스,320222263
016,0095,조지 포인턴,320222322
006,0310,이호석,320222335
015,0917,구차오,320222342
038,1189,조세프 미날라,320222391
009,0578,K. 핀도르프,320222410
015,1210,쑹하이왕,320222453
001,1839,오티스 칸,320222463
037,1975,E. 쿨루리스,320222544
010,1834,넬송 몬트,320222598
006,"0465,0654",윤승원,320222661
006,0914,김한빈,320222771
002,1897,S. 브로더선,320222829
008,0691,호난,320222843
034,0528,토마스 투레,320222883
001,1408,J. 헤스케스,320222922
003,1148,F. 푸무 타무조,320222923
027,1420,아다마 음벵게,320222926
016,1206,조쉬 도허티,320222931
007,0134,S. 모레오,320222959
009,0578,F. 괴르귈뤼,320222995
019,1576,H. 아카르,320223029
062,1564,C. 페니야,320223054
005,1882,G. 톨레도,320223065
005,1366,A. 차베스,320223066
005,0144,나우엘 예리,320223067
001,1206,오마르 소운미,320223069
001,1305,조쉬 컬슨,320223078
009,1288,파울 글라돈,320223115
070,0639,J. 포르테스,320223117
022,1060,K. 프리젠비흘러,320223214
054,0537,아니스 바드리,320223219
005,2051,B. 페르난데스,320223245
005,2051,B. 페르난데스,320223245
021,1024,스티븐 헨드리,320223264
003,1774,앙토니 앙드류,320223268
019,0933,일한 데페,320223424
019,0933,M. 첼리크,320223452
005,0916,M. 아센호,320223499
005,1366,C. 비야그라,320223502
008,"0054,0383,0672,0782,1476,1812,1951,1965",다닐루,320223517
071,0213,조코 자이코프,320223568
004,0600,루이스 루이스,320223607
005,0557,C. 치미노,320223615
009,1375,톰 반베이르트,320223730
021,0063,G. 스튜어트,320223746
019,0386,오르칸 츠나르,320223749
002,0866,D. 슈타이닝거,320223750
028,1311,A. 프로키치,320223780
019,0269,G. 카라데니즈,320223801
017,0855,스벤 크론,320223861
053,1549,앙토니 와롱과,320223873
035,1420,야신 밤무,320223875
005,2007,L. 라모스,320223879
032,0927,M. 오세이 콰도,320223993
011,1149,M. 주코브스키,320224012
031,0687,V. 솔로몬-오타버,320224108
004,0884,로제르 리에라,320224164
011,1149,M. 파와셰프스키,320224257
022,0518,B. 그슈바이들,320224270
011,1116,A. 리치코프스키,320224303
010,"0054,0190,0348,0495,0575,1309,1834,1871",파비우 마르팅스,320224394
005,0237,V. 살라사르,320224459
008,1697,다닐로,320224485
005,0215,E. 보니파시오,320224511
016,0392,알렉스 오핸런,320224522
015,1653,간차오,320224562
021,0701,잭 루디,320224565
042,1484,A. 잭슨-하멜,320224570
015,1733,쑨러,320224622
011,0441,K. 보이트코프스키,320224665
015,0484,쉬양,320224668
015,0484,차오웨이,320224670
015,1210,위안예,320224672
015,2027,장 샤오빈,320224685
015,0484,거전,320224695
058,"0355,0421,0926,1662,1934",A. 타샤예프,320224719
036,0183,세르기 볼바트,320224812
013,1138,케네스 사이프,320224813
012,0714,F. 다게르스탈,320224838
045,0216,M. 초빌로,320225013
039,1450,퍼시 타우,320225144
001,2086,B. 리처즈-에버턴,320225191
019,1562,볼칸 핀디크리,320225285
029,1626,E. 벨라스케스,320225299
050,1099,다미안 보하르,320225445
051,0855,F. 스크람,320225489
017,0855,레잔 코를루,320225536
003,0497,A. 카마라,320225541
004,1139,파나데로,320225550
005,0880,이반 콜만,320225590
008,0054,카주,320225597
001,1206,코리 앤드류스,320225651
020,1715,N. 알무왈라드,320225661
013,1248,미겔 이바라,320225664
112,0689,R. 그리니지,320225677
009,0578,흘런 바일,320225720
001,0992,A. 옥스브러,320225751
024,1234,브루스 카마우,320225759
012,0494,K. 다 그라카,320225770
005,1139,G. 하사니가,320225869
052,0741,J. 모레이라,320225880
106,2031,C. 얌베레,320225934
003,0676,마르빙 가크파,320225950
001,2086,D. 모틀리-헨리,320225986
031,1372,네이선 오두와,320226000
066,"0082,0195,0439,0511,0578,0981,1960",미겔 아라우호,320226002
016,0041,코너 배리,320226015
065,1101,데클런 와인,320226057
008,"1214,1230,1381,1653",호물로,320226096
005,2076,E. 아모르,320226170
013,0578,데세비오 페인,320226174
002,0854,M. 사우어,320226179
020,0948,H. 알자이자니,320226181
015,2027,뤼하이둥,320226189
008,1456,호제르 게지스,320226211
017,1595,야니크 포흘,320226232
008,1058,마르셀루 에르메스,320226237
007,0134,안드레아 치스타나,320226260
090,1694,B. 로체스,320226299
005,0215,A. 아레구이,320226405
067,1809,S. 학샤바노비치,320226430
029,1198,J. 라모스,320226459
007,0276,지아코모 리치,320226467
021,1763,마이클 켈리,320226473
079,1033,카롤 메츠,320226506
056,0329,T. 세페리,320226596
038,"0290,0447,2064",앙드레 오나나,320226753
012,"0450,1945",유네스 바르니,320226770
013,2023,패테이 앨러쉬,320226783
005,0354,S. 로살레스,320226787
012,0952,악셀 쇼베리,320226805
015,1142,왕쯔하오,320226848
019,0933,우즈한 차파르,320226942
001,1113,톰 워커,320226949
017,0855,에밀 닐센,320227041
016,0041,제시 데버스,320227083
011,1373,K. 다니엘라크,320227185
001,"0262,1886",이사 설리맨,320227219
008,0537,조나스,320227293
026,1058,디에고 모레노,320227515
029,1383,라몬 아리아스,320227549
017,1595,말테 킬레리크,320227567
006,1730,최오백,320227581
025,1538,D. 멜니아크,320227584
018,0677,아문드 위치네,320227616
048,0384,T. 베스테니츠키,320227628
003,0057,D. 밀린코비치,320227656
014,0213,이삭 음벤자,320227667
023,1332,로이 겔미,320227700
008,0998,알란 엠페레우르,320227705
008,1694,L. 타글리아피에트라,320227708
021,1113,캘빈 밀러,320227759
020,0040,A. 알벨라디,320227793
001,1206,마이클 폴리비,320227807
012,0496,B. 사보비치,320227855
001,0684,크리스 스톡스,320227880
042,0438,크리스 트와덱,320227895
013,1245,브렌단 무어,320227941
015,1142,천쩡 타이랑,320227973
015,2027,장원타오,320228035
015,1210,두창제,320228052
029,1149,G. 코투뇨,320228101
016,1774,마이클 오코너,320228104
006,1230,이지민,320228131
039,1832,타펠로 모레나,320228206
039,1187,S. 은창가세,320228209
018,0334,A. 헬메르센,320228212
052,0610,파비안 발부에나,320228229
020,0688,H. 알 주하임,320228249
066,"0297,0524,0614,0953,1417,1715",C. 곤살레스,320228271
024,1746,스테판 지니,320228272
019,0933,M. 오쿠탄,320228284
014,0316,G. 헨드릭스,320228353
012,0928,칼레 요엘손,320228355
038,0269,케빈 소니,320228357
022,0914,아민 무야키치,320228360
007,1985,A. 라구미나,320228378
018,0957,J. 하틀레홀,320228392
001,1907,카일 호킨스,320228401
001,1856,타본 캠벨,320228402
006,0056,안세희,320228437
006,0252,이영창,320228438
001,0022,만델라 에그보,320228472
006,0916,김수안,320228483
006,0954,이준희,320228533
043,1066,소피안 다암,320228544
006,1697,배신영,320228558
051,1410,A. 안드리에손,320228608
020,0688,F. 알 마스르히,320228613
020,0688,압둘라 칸노,320228625
001,1408,제이미 틸리,320228642
018,0957,E. 세그베르그,320228667
020,0948,하팀 벨랄,320228691
020,0688,H. 자프리,320228692
040,"0168,1107,1390,1444,1765",무토 요시노리,320228717
052,0215,사울 살세도,320228730
066,0851,G. 둘란토,320228733
060,0952,헬민 리바스,320228737
026,1058,후안 모스케라,320228771
001,1115,윌 콜라,320228781
027,0783,엘하지 다보,320228836
005,1524,마누엘 과니니,320228893
003,1231,I. 바,320228911
003,1288,G. 아미오,320228932
002,1095,M. 엥겔하르트,320228935
014,"1495,2069",올리버 미니,320228979
004,0204,보르하 바예,320229037
051,0675,D. 요한네손,320229039
014,0158,A. 은카카,320229040
043,0426,메디 타라트,320229041
048,1288,B. 니나이,320229065
001,1408,조 맥너니,320229079
017,0855,C. 야코브센,320229083
009,1288,요리트 스미츠,320229118
003,1240,테오 기바르슈,320229168
002,1019,괴칸 귈,320229173
011,1654,야쿠브 쿠즈라,320229226
011,1149,R. 레시친스키,320229227
007,1922,P. 바르톨로메이,320229276
003,1584,케빈 오가,320229280
008,0565,치아구 산타나,320229282
030,1907,애슐리 베이커,320229324
001,0285,니올 메이슨,320229401
072,0965,암로 타레크,320229404
021,1097,개빈 레일리,320229419
013,1068,A. 젠데저스,320229433
003,0134,플로리앙 아예,320229448
007,1096,로렌초 디크만,320229456
002,0004,M. 베레,320229477
022,1841,J. 에르틀탈러,320229513
004,1290,앙헬 가르시아,320229515
036,0183,막심 말리셰프,320229526
005,2007,J. 플레이타,320229561
024,1423,조지 멜스,320229607
029,0182,F. 카르발로,320229619
023,1804,시모네 라프,320229625
004,0600,바로,320229655
001,1570,B. 하운스트럽,320229676
001,1527,J. 프라이어,320229685
008,1694,엔리키,320229686
008,"0573,0808,0865,1309,1824,1951",조르지,320229712
049,0668,호세 비사마,320229713
008,0314,자자,320229721
066,0578,J. 라이너,320229727
011,"0023,0441,0596,0622,0674,0913,1290",야체크 구랄스키,320229739
005,1394,A. 바르보사,320229749
009,1124,E. 퍼스타펀,320229806
009,1124,E. 퍼스타펀,320229806
004,1540,알렉스 로페스,320229892
037,1134,J. 에프모르피디스,320229924
011,1654,K. 한즐리크,320229936
021,1691,잭 하퍼,320229948
005,0758,페르난도 루나,320230023
003,0676,A. 메조니알,320230038
035,0808,Y. 에이트 벤나세르,320230042
023,1332,야닉 슈미트,320230064
019,1562,이스마일 귀벤,320230073
002,0677,펠릭스 슈뢰터,320230109
008,0691,조나탕,320230117
028,1099,데얀 드라지치,320230132
007,0989,루카 클레멘차,320230768
034,0045,J. 드롤레,320230835
004,0672,우나이 에체바리아,320230877
024,0934,브랜던 윌슨,320230890
008,1970,치아구 산투스,320230923
025,1730,토미,320230954
005,0880,T. 앤드라데,320231013
007,1922,C. 델오르코,320231022
001,1305,마일스 주드,320231026
002,0196,피우스 도른,320231039
065,0594,S. 마리노비치,320231056
065,0594,T. 허드슨-위혼기,320231064
004,0526,미겔 파레라,300231071
004,0526,미겔 파레라,320231071
004,0675,리베르토 벨트란,320231125
017,1961,마르틴 스펠만,320231132
038,0672,스테판 에마나,320231148
021,0684,칼럼 워터스,320231270
136,1832,E. 사베드라,320231301
094,0446,로버트 카키토,320231330
038,1240,A. 알레게,320231346
021,1973,조던 영,320231381
053,0928,노엘 음보,320231387
005,2007,L. 알고시노,320231388
001,1113,코너 커비,320231403
001,1305,턴지 애키놀라,320231438
031,"0450,1945",먼데이 사무엘,320231505
005,0672,케빈 시비예,320231520
026,0897,J. 루쿠미,320231571
016,0041,가레스 하킨,320231593
004,0990,마르크 나바로,320231600
001,1206,션 맥쿨스키,320231613
001,2068,페미 애킨원드,320231644
016,1763,조시 바렛,320231663
001,0120,루크 드레허,320231673
003,1066,오뱅 롱,320231722
020,0948,알라 알하지,320231801
016,0392,에이던 프릴,320231831
007,1096,A. 무르자,320231919
011,1654,D. 시모노비치,320231941
101,0216,마르시스 오스,320231967
040,1423,쿠도 마사토,320231972
164,0668,M. 살라자르,320232014
034,"1495,2069",A. 케이타,320232127
012,0496,제니스 코시차,320232175
031,0135,모세스 오그부,320232177
011,1290,H. 아담치크,320232181
063,1302,호세 칸테,320232209
042,0536,찰리 트래포드,320232211
094,1562,파루크 미야,320232243
015,1670,체스웨이,320232264
007,0002,마테오 코탈리,320232271
016,1404,제임스 두나,320232285
009,0578,R. 더 포스,320232362
003,0783,니콜라 코시크,320232417
008,0348,엔리키 트레비잔,320232424
007,1147,루카 비냘리,320232439
003,0528,Y. 포르투네,320232500
051,0441,B. 뵈드바르손,320232504
040,"0301,1791",T. 시오타니,320232510
005,0373,M. 페아노,320232549
004,0600,보르하 도밍게스,320233074
005,0758,F. 코스타,320233085
005,2007,S. 레부스,320233093
010,0190,페드루 마르케스,320233132
008,0148,레안드리뉴,320233194
013,1101,앤드리 로울스,320233262
002,0353,이드리사 투레,320233396
007,0969,클라우드 아자퐁,300233411
007,0969,클라우드 아자퐁,320233411
083,1305,A. 게오르기우,320233426
018,0174,S. 스콜레비크,320233463
001,1203,이선 로스,320233481
001,0072,닉 헤이스,320233695
018,0972,시구르 하우겐,320233707
005,0144,L. 디 요리오,320233710
009,1743,T. 네이휘스,320233725
022,0028,D. 누스바우머,320233740
006,1697,장준영,320233768
001,1839,몬텔 깁슨,320233784
003,1500,N. 디알로,320233829
008,1926,주니오르 모라이스,320233871
002,1052,R. 카스텔루치,320233886
011,"0063,0433",M. 브조조프스키,320233940
007,1820,L. 세르니콜라,320233968
066,"1192,1194,1287,1417,1535,1581",카를로스 카세다,320234054
